proteinA,proteinB
prot_2239,prot_1502
prot_2120,prot_1067
prot_1688,prot_2262
prot_1051,prot_214
prot_965,prot_1135
prot_2303,prot_835
prot_975,prot_1704
prot_950,prot_2093
prot_2490,prot_861
prot_962,prot_1414
prot_560,prot_315
prot_2136,prot_1204
prot_1030,prot_1599
prot_813,prot_2087
prot_730,prot_1684
prot_990,prot_1996
prot_930,prot_196
prot_2079,prot_1938
prot_1001,prot_605
prot_550,prot_2493
prot_2374,prot_1813
prot_1899,prot_101
prot_1221,prot_36
prot_2375,prot_2119
prot_1969,prot_168
prot_1016,prot_2228
prot_2243,prot_2466
prot_2271,prot_2051
prot_1990,prot_2349
prot_2190,prot_471
prot_902,prot_1895
prot_116,prot_2260
prot_485,prot_2125
prot_1141,prot_2244
prot_761,prot_2242
prot_1403,prot_2006
prot_1031,prot_421
prot_1017,prot_282
prot_1876,prot_128
prot_590,prot_2064
prot_995,prot_1988
prot_2127,prot_1733
prot_1452,prot_1240
prot_1007,prot_2232
prot_989,prot_1762
prot_991,prot_1617
prot_556,prot_193
prot_1000,prot_2401
prot_1849,prot_1734
prot_1271,prot_1347
prot_684,prot_2014
prot_940,prot_929
prot_1066,prot_1824
prot_993,prot_185
prot_2123,prot_1498
prot_997,prot_120
prot_738,prot_2376
prot_2486,prot_2505
prot_980,prot_1113
prot_925,prot_229
prot_1486,prot_1071
prot_999,prot_1995
prot_979,prot_331
prot_565,prot_1587
prot_2496,prot_466
prot_2416,prot_153
prot_749,prot_1481
prot_1455,prot_1888
prot_1439,prot_1447
prot_1018,prot_2362
prot_976,prot_1304
prot_992,prot_344
prot_1004,prot_1275
prot_1161,prot_1700
prot_994,prot_410
prot_1284,prot_1929
prot_2197,prot_413
prot_892,prot_2419
prot_2174,prot_1974
prot_911,prot_714
prot_847,prot_2192
prot_956,prot_1299
prot_1027,prot_304
prot_43,prot_2356
prot_770,prot_1092
prot_2059,prot_2062
prot_1338,prot_522
prot_782,prot_1613
prot_1371,prot_294
prot_1002,prot_2379
prot_2026,prot_1307
prot_597,prot_475
prot_579,prot_2151
prot_1006,prot_2510
prot_1003,prot_341
prot_557,prot_311
prot_553,prot_2188
prot_981,prot_963
prot_1023,prot_1259
prot_46,prot_814
prot_1803,prot_1648
prot_1827,prot_1130
prot_1279,prot_630
prot_1025,prot_1921
prot_973,prot_402
prot_1123,prot_1771
prot_1026,prot_386
prot_552,prot_1444
prot_1352,prot_1094
prot_569,prot_2297
prot_807,prot_530
prot_588,prot_414
prot_2023,prot_882
prot_594,prot_1942
prot_891,prot_219
prot_1446,prot_1292
prot_1343,prot_2317
prot_1464,prot_641
prot_1473,prot_1682
prot_1630,prot_44
prot_1979,prot_1676
prot_175,prot_442
prot_663,prot_1189
prot_2002,prot_13
prot_1923,prot_226
prot_2003,prot_1831
prot_959,prot_1193
prot_1014,prot_2229
prot_2239,prot_1508
prot_2120,prot_102
prot_1688,prot_1640
prot_1051,prot_1183
prot_965,prot_934
prot_2303,prot_2187
prot_975,prot_1872
prot_950,prot_1356
prot_2490,prot_541
prot_962,prot_1080
prot_560,prot_2530
prot_2136,prot_1862
prot_1030,prot_445
prot_813,prot_834
prot_730,prot_2377
prot_990,prot_1546
prot_930,prot_912
prot_2079,prot_1670
prot_1001,prot_2163
prot_550,prot_139
prot_2374,prot_2485
prot_1899,prot_2370
prot_1221,prot_2314
prot_2375,prot_1950
prot_1969,prot_376
prot_1016,prot_2156
prot_2243,prot_1120
prot_1155,prot_1305
prot_1964,prot_2132
prot_2271,prot_264
prot_1990,prot_1937
prot_2190,prot_1869
prot_902,prot_1391
prot_116,prot_520
prot_485,prot_1765
prot_1141,prot_651
prot_761,prot_1297
prot_1403,prot_1116
prot_1031,prot_53
prot_1017,prot_27
prot_1876,prot_2327
prot_590,prot_1042
prot_995,prot_649
prot_2127,prot_2292
prot_1452,prot_345
prot_1007,prot_302
prot_989,prot_1898
prot_991,prot_2225
prot_556,prot_113
prot_1000,prot_2318
prot_1849,prot_2288
prot_1271,prot_1958
prot_684,prot_31
prot_1066,prot_660
prot_2123,prot_518
prot_997,prot_1904
prot_738,prot_377
prot_2486,prot_38
prot_980,prot_1086
prot_925,prot_1213
prot_1486,prot_516
prot_999,prot_333
prot_979,prot_2354
prot_565,prot_784
prot_2496,prot_2481
prot_2416,prot_1726
prot_749,prot_1499
prot_1455,prot_644
prot_1439,prot_2514
prot_1018,prot_510
prot_976,prot_2241
prot_992,prot_2451
prot_1004,prot_1638
prot_1161,prot_2208
prot_994,prot_1939
prot_1284,prot_363
prot_2197,prot_1039
prot_892,prot_332
prot_911,prot_1777
prot_847,prot_1005
prot_956,prot_1597
prot_1027,prot_84
prot_43,prot_918
prot_770,prot_917
prot_2059,prot_1532
prot_1338,prot_2066
prot_782,prot_1258
prot_1371,prot_155
prot_1002,prot_28
prot_2026,prot_252
prot_597,prot_750
prot_579,prot_2517
prot_1006,prot_676
prot_1003,prot_2407
prot_557,prot_1438
prot_553,prot_246
prot_981,prot_1254
prot_1023,prot_2388
prot_46,prot_1788
prot_1803,prot_836
prot_1827,prot_667
prot_1279,prot_154
prot_1025,prot_2070
prot_973,prot_482
prot_1123,prot_329
prot_1026,prot_143
prot_552,prot_285
prot_1352,prot_1747
prot_569,prot_1138
prot_807,prot_1978
prot_588,prot_977
prot_2023,prot_1087
prot_594,prot_1408
prot_891,prot_30
prot_1446,prot_905
prot_1343,prot_502
prot_1464,prot_2311
prot_1473,prot_422
prot_1630,prot_1346
prot_1979,prot_472
prot_175,prot_643
prot_663,prot_1702
prot_2002,prot_1351
prot_1923,prot_1173
prot_2003,prot_222
prot_959,prot_393
prot_1014,prot_1476
prot_2239,prot_1479
prot_2120,prot_2386
prot_1688,prot_1707
prot_1051,prot_424
prot_965,prot_1618
prot_2303,prot_352
prot_975,prot_1992
prot_950,prot_948
prot_2490,prot_1234
prot_962,prot_1917
prot_560,prot_2234
prot_2136,prot_1548
prot_1030,prot_768
prot_730,prot_204
prot_990,prot_2033
prot_930,prot_1140
prot_1001,prot_664
prot_550,prot_884
prot_2374,prot_2328
prot_1899,prot_584
prot_1221,prot_546
prot_2375,prot_1884
prot_1969,prot_2332
prot_1016,prot_1578
prot_2243,prot_123
prot_1155,prot_1339
prot_1964,prot_2483
prot_2271,prot_1261
prot_1990,prot_1812
prot_2190,prot_1357
prot_902,prot_1720
prot_116,prot_15
prot_485,prot_1931
prot_1141,prot_1911
prot_1403,prot_468
prot_1031,prot_338
prot_1017,prot_2529
prot_1876,prot_2074
prot_590,prot_2348
prot_995,prot_1610
prot_2127,prot_1693
prot_1452,prot_280
prot_1007,prot_2289
prot_989,prot_1269
prot_991,prot_636
prot_556,prot_1863
prot_1000,prot_740
prot_1849,prot_2440
prot_1271,prot_843
prot_684,prot_2395
prot_940,prot_163
prot_1066,prot_1509
prot_993,prot_637
prot_2123,prot_919
prot_997,prot_585
prot_738,prot_181
prot_2486,prot_547
prot_980,prot_1572
prot_925,prot_2304
prot_1486,prot_1892
prot_999,prot_2091
prot_565,prot_2460
prot_2416,prot_1
prot_1455,prot_817
prot_1439,prot_2450
prot_1018,prot_2449
prot_976,prot_1810
prot_992,prot_1536
prot_1004,prot_1571
prot_1161,prot_2034
prot_994,prot_194
prot_1284,prot_2473
prot_2197,prot_2343
prot_892,prot_230
prot_2174,prot_1738
prot_911,prot_1933
prot_956,prot_2443
prot_43,prot_1943
prot_770,prot_1562
prot_2059,prot_203
prot_1338,prot_1551
prot_2026,prot_48
prot_579,prot_1801
prot_46,prot_2184
prot_1803,prot_420
prot_1279,prot_874
prot_1025,prot_75
prot_973,prot_1815
prot_1026,prot_2126
prot_552,prot_1902
prot_569,prot_2289
prot_594,prot_2348
prot_891,prot_2074
prot_1446,prot_2529
prot_1343,prot_338
prot_1464,prot_468
prot_1473,prot_1792
prot_1630,prot_1911
prot_1979,prot_1931
prot_663,prot_1720
prot_2002,prot_1357
prot_1923,prot_1812
prot_2003,prot_1261
prot_959,prot_2483
prot_1014,prot_1339
prot_2239,prot_123
prot_2120,prot_1578
prot_1688,prot_2332
prot_1051,prot_1884
prot_965,prot_546
prot_2303,prot_584
prot_975,prot_2328
prot_950,prot_884
prot_2490,prot_664
prot_2136,prot_2033
prot_1030,prot_204
prot_730,prot_768
prot_990,prot_1548
prot_930,prot_2234
prot_2079,prot_1917
prot_1001,prot_1234
prot_550,prot_948
prot_2374,prot_1992
prot_1899,prot_352
prot_1969,prot_1707
prot_2243,prot_1479
prot_1155,prot_1476
prot_1964,prot_393
prot_1990,prot_1173
prot_902,prot_1702
prot_116,prot_643
prot_485,prot_472
prot_761,prot_422
prot_1403,prot_2311
prot_1031,prot_502
prot_1017,prot_905
prot_1876,prot_30
prot_590,prot_1408
prot_995,prot_1087
prot_2127,prot_977
prot_989,prot_1747
prot_991,prot_1143
prot_556,prot_22
prot_1849,prot_118
prot_1271,prot_1573
prot_684,prot_1843
prot_940,prot_469
prot_1066,prot_1866
prot_993,prot_1312
prot_2123,prot_2435
prot_997,prot_521
prot_738,prot_425
prot_2486,prot_77
prot_980,prot_2097
prot_925,prot_364
prot_1486,prot_982
prot_999,prot_831
prot_979,prot_1708
prot_565,prot_850
prot_2496,prot_112
prot_749,prot_1064
prot_1455,prot_1461
prot_1439,prot_423
prot_2197,prot_216
prot_892,prot_638
prot_911,prot_1649
prot_847,prot_2099
prot_956,prot_619
prot_1027,prot_1959
prot_43,prot_1835
prot_770,prot_242
prot_2059,prot_186
prot_782,prot_1695
prot_1371,prot_1769
prot_1002,prot_2073
prot_2026,prot_1233
prot_597,prot_1540
prot_579,prot_1914
prot_1006,prot_1873
prot_1003,prot_961
prot_557,prot_2281
prot_553,prot_507
prot_1023,prot_1477
prot_1803,prot_459
prot_1827,prot_1359
prot_1279,prot_149
prot_1025,prot_1400
prot_973,prot_2266
prot_1123,prot_1631
prot_1026,prot_2482
prot_552,prot_1465
prot_1352,prot_476
prot_569,prot_2312
prot_594,prot_1415
prot_891,prot_24
prot_1446,prot_387
prot_1630,prot_2167
prot_2002,prot_563
prot_1923,prot_2077
prot_1014,prot_2461
prot_2120,prot_2371
prot_1688,prot_706
prot_1051,prot_1646
prot_965,prot_1069
prot_2303,prot_1896
prot_975,prot_115
prot_950,prot_303
prot_2490,prot_1643
prot_962,prot_2016
prot_560,prot_1416
prot_2136,prot_1149
prot_1030,prot_1829
prot_813,prot_1056
prot_990,prot_188
prot_2079,prot_2129
prot_1001,prot_357
prot_550,prot_687
prot_2374,prot_1010
prot_1899,prot_2210
prot_1221,prot_2201
prot_2375,prot_1082
prot_1016,prot_903
prot_2243,prot_65
prot_1155,prot_2456
prot_1964,prot_298
prot_2271,prot_1859
prot_1990,prot_2249
prot_2190,prot_41
prot_902,prot_1814
prot_485,prot_356
prot_1141,prot_1467
prot_761,prot_513
prot_590,prot_2122
prot_995,prot_2383
prot_1007,prot_2084
prot_989,prot_394
prot_991,prot_1948
prot_556,prot_380
prot_1000,prot_1634
prot_1849,prot_854
prot_1271,prot_289
prot_684,prot_348
prot_940,prot_59
prot_1066,prot_1579
prot_993,prot_1944
prot_2123,prot_2337
prot_997,prot_1656
prot_738,prot_1522
prot_2486,prot_702
prot_979,prot_1318
prot_565,prot_1060
prot_2496,prot_1148
prot_2416,prot_83
prot_749,prot_1129
prot_1455,prot_2489
prot_1439,prot_200
prot_1018,prot_2189
prot_976,prot_2045
prot_1004,prot_1595
prot_1161,prot_322
prot_1284,prot_152
prot_2174,prot_488
prot_911,prot_456
prot_847,prot_734
prot_956,prot_1729
prot_1027,prot_105
prot_43,prot_141
prot_770,prot_720
prot_2059,prot_2067
prot_782,prot_17
prot_1371,prot_1267
prot_1002,prot_211
prot_2026,prot_32
prot_597,prot_1954
prot_579,prot_744
prot_1006,prot_2080
prot_1003,prot_2213
prot_557,prot_172
prot_553,prot_1706
prot_981,prot_1081
prot_1023,prot_1355
prot_46,prot_1612
prot_1827,prot_2475
prot_1279,prot_2028
prot_1025,prot_1840
prot_973,prot_2010
prot_1123,prot_67
prot_1026,prot_241
prot_552,prot_969
prot_1352,prot_106
prot_569,prot_1535
prot_807,prot_394
prot_588,prot_2084
prot_2023,prot_1423
prot_594,prot_2090
prot_891,prot_2383
prot_1446,prot_2122
prot_1343,prot_1592
prot_1464,prot_2438
prot_1473,prot_1661
prot_1630,prot_978
prot_1979,prot_513
prot_175,prot_1467
prot_663,prot_356
prot_2002,prot_1180
prot_1923,prot_1814
prot_2003,prot_41
prot_959,prot_2249
prot_1014,prot_1859
prot_2239,prot_298
prot_2120,prot_2456
prot_1688,prot_65
prot_1051,prot_903
prot_965,prot_157
prot_2303,prot_1082
prot_975,prot_2201
prot_950,prot_2210
prot_2490,prot_1010
prot_962,prot_687
prot_560,prot_357
prot_2136,prot_2129
prot_1030,prot_150
prot_813,prot_188
prot_730,prot_2368
prot_990,prot_1056
prot_930,prot_1829
prot_2079,prot_1149
prot_1001,prot_1416
prot_550,prot_2016
prot_2374,prot_1643
prot_1899,prot_303
prot_1221,prot_115
prot_2375,prot_1896
prot_1969,prot_1069
prot_1016,prot_1646
prot_2243,prot_706
prot_1155,prot_2371
prot_1964,prot_1175
prot_2271,prot_2461
prot_1990,prot_2290
prot_2190,prot_1580
prot_902,prot_2077
prot_116,prot_563
prot_485,prot_2441
prot_761,prot_1456
prot_1403,prot_2167
prot_1031,prot_2082
prot_1017,prot_1153
prot_1876,prot_1761
prot_590,prot_387
prot_995,prot_24
prot_2127,prot_1415
prot_1452,prot_1419
prot_1007,prot_851
prot_989,prot_1420
