proteinA,proteinB
prot_1998,prot_539
prot_2524,prot_559
prot_595,prot_2153
prot_1262,prot_1509
prot_163,prot_2267
prot_2038,prot_2267
prot_1527,prot_790
prot_227,prot_790
prot_1527,prot_227
prot_1627,prot_2296
prot_1627,prot_2365
prot_2305,prot_2296
prot_1553,prot_403
prot_1604,prot_403
prot_1553,prot_1354
prot_1604,prot_1354
prot_167,prot_1870
prot_2395,prot_1870
prot_1870,prot_843
prot_157,prot_157
prot_631,prot_631
prot_484,prot_157
prot_484,prot_631
prot_484,prot_296
prot_2136,prot_257
prot_1637,prot_2136
prot_1780,prot_2111
prot_2176,prot_1780
prot_2027,prot_1404
prot_1797,prot_1766
prot_1263,prot_2436
prot_796,prot_1263
prot_1590,prot_2446
prot_1358,prot_683
prot_1358,prot_903
prot_1936,prot_1315
prot_1936,prot_213
prot_1511,prot_1511
prot_2456,prot_65
prot_2456,prot_298
prot_2249,prot_1247
prot_2249,prot_1472
prot_2249,prot_2018
prot_2249,prot_937
prot_2249,prot_1793
prot_2249,prot_1859
prot_2249,prot_2200
prot_2249,prot_439
prot_2249,prot_495
prot_2249,prot_1118
prot_2249,prot_1973
prot_2249,prot_1266
prot_2249,prot_1774
prot_2249,prot_223
prot_2249,prot_1842
prot_2249,prot_978
prot_2249,prot_195
prot_862,prot_862
prot_1860,prot_1333
prot_1740,prot_451
prot_1815,prot_75
prot_777,prot_75
prot_2196,prot_2196
prot_1244,prot_1732
prot_3,prot_2484
prot_813,prot_1030
prot_813,prot_730
prot_990,prot_990
prot_2320,prot_1045
prot_1737,prot_1619
prot_41,prot_1619
prot_1814,prot_1619
prot_659,prot_1832
prot_550,prot_930
prot_550,prot_2220
prot_1180,prot_862
prot_857,prot_1875
prot_1484,prot_1749
prot_1156,prot_1484
prot_2079,prot_1001
prot_473,prot_473
prot_889,prot_64
prot_1467,prot_1467
prot_356,prot_1467
prot_513,prot_513
prot_1793,prot_1793
prot_1750,prot_978
prot_1811,prot_874
prot_1811,prot_1154
prot_1661,prot_1252
prot_1098,prot_1098
prot_1225,prot_1225
prot_624,prot_1591
prot_624,prot_391
prot_624,prot_467
prot_624,prot_2019
prot_1591,prot_745
prot_2019,prot_745
prot_855,prot_2474
prot_796,prot_2436
prot_126,prot_2011
prot_527,prot_2366
prot_1592,prot_2438
prot_1592,prot_1592
prot_544,prot_1372
prot_340,prot_1667
prot_941,prot_1667
prot_382,prot_747
prot_382,prot_862
prot_281,prot_564
prot_281,prot_1429
prot_281,prot_1994
prot_2,prot_281
prot_2442,prot_281
prot_2442,prot_2442
prot_2442,prot_2
prot_2442,prot_407
prot_2475,prot_2442
prot_2,prot_1429
prot_2,prot_564
prot_1999,prot_765
prot_1154,prot_874
prot_987,prot_874
prot_1124,prot_1404
prot_874,prot_1404
prot_1124,prot_765
prot_1811,prot_1124
prot_987,prot_1124
prot_1124,prot_1124
prot_550,prot_1279
prot_1770,prot_498
prot_864,prot_500
prot_484,prot_1434
prot_1787,prot_2122
prot_417,prot_1619
prot_417,prot_2282
prot_1860,prot_458
prot_624,prot_2448
prot_454,prot_1658
prot_2448,prot_2448
prot_2069,prot_180
prot_2069,prot_680
prot_1013,prot_1577
prot_498,prot_474
prot_474,prot_474
prot_474,prot_132
prot_2103,prot_886
prot_1083,prot_1712
prot_107,prot_1083
prot_1787,prot_2383
prot_2382,prot_856
prot_2090,prot_856
prot_1787,prot_263
prot_1246,prot_1955
prot_135,prot_135
prot_2047,prot_135
prot_135,prot_11
prot_1245,prot_1245
prot_399,prot_399
prot_1246,prot_399
prot_1245,prot_867
prot_867,prot_867
prot_2047,prot_867
prot_11,prot_867
prot_1246,prot_867
prot_2357,prot_2357
prot_1246,prot_2357
prot_867,prot_1655
prot_2047,prot_1655
prot_11,prot_1655
prot_1246,prot_1655
prot_2047,prot_2047
prot_2047,prot_11
prot_1507,prot_2047
prot_2374,prot_2047
prot_1544,prot_11
prot_1246,prot_1544
prot_2286,prot_11
prot_1246,prot_2286
prot_1265,prot_1245
prot_1265,prot_867
prot_1265,prot_11
prot_1246,prot_1265
prot_1265,prot_1655
prot_2186,prot_1713
prot_1713,prot_1719
prot_2176,prot_1719
prot_2028,prot_2028
prot_1333,prot_2028
prot_2382,prot_2339
prot_2382,prot_1194
prot_2382,prot_293
prot_2339,prot_2339
prot_2339,prot_1288
prot_2339,prot_224
prot_293,prot_1194
prot_177,prot_1194
prot_177,prot_496
prot_293,prot_1960
prot_420,prot_1048
prot_829,prot_2084
prot_1659,prot_616
prot_1423,prot_2084
prot_1659,prot_1997
prot_1783,prot_1997
prot_1659,prot_2265
prot_1333,prot_2265
prot_1659,prot_367
prot_1659,prot_1681
prot_1659,prot_129
prot_1659,prot_1091
prot_1659,prot_1220
prot_1659,prot_2437
prot_1659,prot_1912
prot_1659,prot_1651
prot_2113,prot_1659
prot_1659,prot_2457
prot_1659,prot_394
prot_1659,prot_452
prot_453,prot_1659
prot_1659,prot_2224
prot_1659,prot_151
prot_1659,prot_1535
prot_1659,prot_1826
prot_1659,prot_81
prot_1659,prot_1639
prot_1659,prot_2184
prot_1659,prot_508
prot_1659,prot_218
prot_1659,prot_190
prot_1170,prot_1659
prot_1659,prot_957
prot_1659,prot_1858
prot_106,prot_1659
prot_1659,prot_1250
prot_1659,prot_58
prot_1659,prot_2397
prot_711,prot_1659
prot_1659,prot_1243
prot_1210,prot_1659
prot_501,prot_1659
prot_1659,prot_1015
prot_1659,prot_589
prot_63,prot_1659
prot_1659,prot_1783
prot_1659,prot_1561
prot_1659,prot_446
prot_1659,prot_1991
prot_1659,prot_1209
prot_1659,prot_969
prot_1659,prot_778
prot_1659,prot_974
prot_1659,prot_1889
prot_1659,prot_2504
prot_1659,prot_1354
prot_1659,prot_337
prot_1659,prot_639
prot_1659,prot_1928
prot_1659,prot_1330
prot_1659,prot_241
prot_1659,prot_1449
prot_1659,prot_67
prot_1659,prot_278
prot_484,prot_1659
prot_1659,prot_1187
prot_1659,prot_1878
prot_1659,prot_57
prot_862,prot_1659
prot_1659,prot_313
prot_269,prot_1659
prot_372,prot_2138
prot_2158,prot_1119
prot_481,prot_2387
prot_481,prot_1394
prot_1119,prot_2117
prot_1119,prot_396
prot_947,prot_1119
prot_1119,prot_1722
prot_1394,prot_2387
prot_1394,prot_2117
prot_2117,prot_396
prot_947,prot_2117
prot_1722,prot_2117
prot_2117,prot_2387
prot_2158,prot_2117
prot_802,prot_772
prot_802,prot_797
prot_1840,prot_797
prot_1333,prot_2010
prot_1333,prot_1101
prot_1840,prot_2028
prot_2475,prot_2028
prot_2475,prot_162
prot_1333,prot_880
prot_694,prot_2265
prot_1612,prot_1308
prot_56,prot_1308
prot_1165,prot_1429
prot_1165,prot_564
prot_1286,prot_1165
prot_1165,prot_407
prot_1165,prot_1165
prot_1882,prot_1882
prot_894,prot_1882
prot_1457,prot_1517
prot_1511,prot_728
prot_1460,prot_728
prot_1635,prot_1967
prot_1901,prot_505
prot_673,prot_2495
prot_2528,prot_2528
prot_504,prot_503
prot_1507,prot_2181
prot_1956,prot_49
prot_1363,prot_1364
prot_1021,prot_1662
prot_2037,prot_1899
prot_1114,prot_2202
prot_169,prot_1435
prot_825,prot_773
prot_1361,prot_825
prot_169,prot_920
prot_920,prot_1435
prot_1575,prot_1125
prot_1361,prot_1212
prot_1303,prot_633
prot_1363,prot_2043
prot_1363,prot_2347
prot_1363,prot_1697
prot_1363,prot_1418
prot_1363,prot_435
prot_1363,prot_426
prot_1363,prot_583
prot_1363,prot_968
prot_1363,prot_1296
prot_848,prot_2105
prot_2105,prot_2202
prot_1114,prot_2105
prot_1028,prot_1521
prot_169,prot_267
prot_267,prot_920
prot_632,prot_1435
prot_1141,prot_1662
prot_1185,prot_1662
prot_1141,prot_1728
prot_1728,prot_2207
prot_1361,prot_838
prot_457,prot_838
prot_1877,prot_2037
prot_2037,prot_370
prot_2037,prot_2380
prot_2037,prot_939
prot_2037,prot_2153
prot_1114,prot_2037
prot_2037,prot_1697
prot_2037,prot_1822
prot_1117,prot_2037
prot_457,prot_2037
prot_2037,prot_1435
prot_2037,prot_1374
prot_2037,prot_2094
prot_2037,prot_865
prot_695,prot_2207
prot_1141,prot_1389
prot_418,prot_1141
prot_1223,prot_2452
prot_1223,prot_1435
prot_1239,prot_2202
prot_1114,prot_1239
prot_1141,prot_259
prot_1223,prot_729
prot_166,prot_872
prot_1185,prot_1521
prot_1141,prot_1191
prot_2380,prot_1191
prot_1697,prot_1191
prot_1021,prot_1191
prot_1185,prot_1191
prot_457,prot_1191
prot_1309,prot_1191
prot_1191,prot_1435
prot_1191,prot_2245
prot_1395,prot_2202
prot_1365,prot_1395
prot_1395,prot_869
prot_1114,prot_1395
prot_1395,prot_165
prot_462,prot_1221
prot_462,prot_2375
prot_1969,prot_462
prot_1185,prot_1016
prot_954,prot_1016
prot_2243,prot_1141
prot_2243,prot_2207
prot_2243,prot_116
prot_1141,prot_2202
prot_1822,prot_2202
prot_1435,prot_2202
prot_2256,prot_1141
prot_2256,prot_555
prot_2256,prot_2207
prot_2256,prot_939
prot_1361,prot_2256
prot_2256,prot_2153
prot_883,prot_2256
prot_2256,prot_1697
prot_2256,prot_116
prot_2256,prot_1822
prot_2256,prot_1021
prot_2256,prot_1117
prot_1185,prot_2256
prot_2256,prot_457
prot_2256,prot_1068
prot_2256,prot_1435
prot_2256,prot_1374
prot_2256,prot_2094
prot_462,prot_944
prot_2316,prot_1050
prot_819,prot_823
prot_2511,prot_823
prot_1280,prot_823
prot_1361,prot_873
prot_1361,prot_1564
prot_1155,prot_1364
prot_1155,prot_1141
prot_1155,prot_1395
prot_1155,prot_1185
prot_1155,prot_457
prot_1155,prot_1620
prot_1141,prot_1516
prot_169,prot_1223
prot_169,prot_885
prot_169,prot_1191
prot_1484,prot_169
prot_169,prot_718
prot_1488,prot_169
prot_169,prot_1185
prot_169,prot_457
prot_169,prot_1341
prot_169,prot_1554
prot_1484,prot_1141
prot_1484,prot_2380
prot_1484,prot_1697
prot_228,prot_1484
prot_1484,prot_1021
prot_1484,prot_1185
prot_1484,prot_457
prot_1484,prot_1309
prot_1484,prot_1435
prot_1484,prot_2275
prot_169,prot_1525
prot_1280,prot_1435
prot_1855,prot_2207
prot_1361,prot_1855
prot_1620,prot_869
prot_1633,prot_824
prot_1117,prot_824
prot_883,prot_838
prot_883,prot_592
prot_883,prot_2165
prot_883,prot_2511
prot_883,prot_1280
prot_883,prot_1735
prot_883,prot_1697
prot_883,prot_228
prot_883,prot_1185
prot_883,prot_457
prot_883,prot_426
prot_883,prot_1303
prot_883,prot_2275
prot_883,prot_865
prot_883,prot_1620
prot_592,prot_825
prot_825,prot_869
prot_825,prot_1697
prot_1418,prot_825
prot_825,prot_805
prot_228,prot_825
prot_825,prot_121
prot_457,prot_825
prot_426,prot_825
prot_1303,prot_825
prot_2102,prot_825
prot_2275,prot_825
prot_1620,prot_825
prot_1158,prot_825
prot_1964,prot_2271
prot_1114,prot_1141
prot_1114,prot_1822
prot_1114,prot_1435
prot_1589,prot_1990
prot_1589,prot_166
prot_1185,prot_920
prot_457,prot_920
prot_646,prot_555
prot_646,prot_1263
prot_1488,prot_1223
prot_1488,prot_1191
prot_1488,prot_1158
prot_1251,prot_1141
prot_1141,prot_2235
prot_2207,prot_2235
prot_1361,prot_2235
prot_1141,prot_1685
prot_2453,prot_806
prot_2275,prot_805
prot_228,prot_1575
prot_2462,prot_110
prot_1141,prot_872
prot_1185,prot_872
prot_1166,prot_822
prot_1686,prot_822
prot_1097,prot_1141
prot_1097,prot_2072
prot_2219,prot_2207
prot_1335,prot_271
prot_1871,prot_2207
prot_1361,prot_1871
prot_1185,prot_2190
prot_1497,prot_1141
prot_1497,prot_1361
prot_1497,prot_1488
prot_1497,prot_1328
prot_1497,prot_1435
prot_1141,prot_271
prot_555,prot_271
prot_2207,prot_271
prot_370,prot_271
prot_2153,prot_271
prot_1697,prot_271
prot_1822,prot_271
prot_1185,prot_271
prot_457,prot_271
prot_2207,prot_873
prot_1432,prot_2202
prot_1114,prot_1432
prot_806,prot_1435
prot_2012,prot_1141
prot_2012,prot_1021
prot_2012,prot_1185
prot_1575,prot_64
prot_1141,prot_2055
prot_457,prot_2055
prot_2299,prot_1328
prot_1328,prot_316
prot_1341,prot_1141
prot_1341,prot_2207
prot_1341,prot_2037
prot_1341,prot_2452
prot_1341,prot_457
prot_1341,prot_1435
prot_583,prot_1141
prot_1141,prot_2472
prot_2279,prot_2472
prot_763,prot_1396
prot_169,prot_1396
prot_718,prot_1396
prot_1396,prot_1435
prot_93,prot_1141
prot_833,prot_1141
prot_1141,prot_316
prot_2193,prot_1141
prot_2193,prot_1166
prot_968,prot_1141
prot_1141,prot_1068
prot_1068,prot_2207
prot_457,prot_1068
prot_1068,prot_1435
prot_1068,prot_300
prot_1687,prot_1141
prot_1185,prot_1687
prot_1687,prot_457
prot_2046,prot_707
prot_902,prot_2046
prot_1362,prot_2275
prot_2275,prot_555
prot_2275,prot_1191
prot_1488,prot_2275
prot_1575,prot_2275
prot_2275,prot_457
prot_2275,prot_1341
prot_2275,prot_689
prot_1141,prot_300
prot_555,prot_300
prot_2207,prot_300
prot_1166,prot_300
prot_2380,prot_300
prot_2153,prot_300
prot_1697,prot_300
prot_116,prot_300
prot_1021,prot_300
prot_457,prot_300
prot_2250,prot_300
prot_1435,prot_300
prot_1374,prot_300
prot_2230,prot_485
prot_443,prot_2207
prot_1158,prot_1141
prot_1158,prot_2207
prot_1361,prot_1158
prot_1158,prot_1435
prot_1141,prot_896
prot_1554,prot_1435
prot_2008,prot_2008
prot_1621,prot_1621
prot_1355,prot_775
prot_775,prot_1081
prot_696,prot_775
prot_761,prot_761
prot_877,prot_877
prot_1231,prot_845
prot_19,prot_1925
prot_715,prot_1088
